-0.2500	-0.3000	0.2500	-0.2500	0.0000	0.0000
-0.3000	-0.2500	-0.2500	2.2500	0.0000	0.0000
0.2500	-0.2500	0.3000	2.2500	-0.0000	0.0000
-1.2500	2.2000	-0.2500	2.2500	0.0000	0.0000
0.2500	2.2000	1.2500	2.2500	0.0000	0.0000
-1.2500	2.7500	1.2500	2.8000	0.0000	-0.0000
