-0.5000	-0.500	0.5000	0.0000	-0.400	1.0000
-0.6000	-0.400	-0.500	4.5000	1.0000	0.0000
0.5000	-0.400	0.6000	4.5000	-1.000	0.0000
-2.5000	4.4000	-0.500	4.5000	0.0000	1.0000
0.5000	4.4000	2.5000	4.5000	0.0000	1.0000
-2.5000	5.5000	2.5000	5.6000	0.0000	-1.0000
