Box_Ax		-0.0006	0.000979796	-0.0005	0.0054798	5e-007	0
Box_Ax		0.0005	0.000979796	0.0006	0.0054798	-5e-007	0
Box_Ax		-0.003	0.0053798	-0.0005	0.0054798	0	5e-007
Box_Ax		0.0005	0.0053798	0.003	0.0054798	0	5e-007
Box_Ax		-0.003	0.0064798	0.003	0.0065798	0	-5e-007
Disc		-0.0012	-0.0012	0.0012	0.0012	0	0	-5e-007	0.0011	0.0012	2.06244	1.07915
